*TIPO CURSO;IES;*IES_ID;CAMPUS;*CAMPUS_ID;*NOME DO CURSO;*TURNO;*QTDE DE MENSALIDADE DO CURSO;MENSALIDADE;*VALOR DO CURSO;*ID_CLASSIFICAÇÃO;CLASSIFICAÇÃO;*ID_ENFASE;ENFASE;*DESCRIÇÃO CURTA;*Ativo;*ID AREA DE CONHECIMENTO;ID PRODUTO PRVALER;ID_CURSO_IES;MATRICULA;"";"erro";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;CIÊNCIAS ECONÔMICAS;EAD - Ensino à Distância;48;497,66;23887,68;53;CIÊNCIAS ECONÔMICAS;82;ECONOMIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;BIOMEDICINA;FLEX 8;48;833,17;39992,16;22;BIOMEDICINA;25;BIOMEDICINA;GRA-BIO-POL-FLE;1;4;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;ENGENHARIA CIVIL;FLEX 8;60;883,17;52990,2;62;ENGENHARIA CIVIL;100;ENGENHARIA;GRA-ENG-POL-FLE;1;2;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;ENGENHARIA DE PRODUÇÃO;FLEX 8;60;883,17;52990,2;62;ENGENHARIA DE PRODUÇÃO;100;ENGENHARIA;GRA-ENG-POL-FLE;1;2;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;ENGENHARIA ELÉTRICA;FLEX 8;60;883,17;52990,2;62;ENGENHARIA ELÉTRICA;100;ENGENHARIA;GRA-ENG-POL-FLE;1;2;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;ENGENHARIA MECÂNICA;FLEX 8;60;916,5;54990;62;ENGENHARIA MECÂNICA;100;ENGENHARIA;GRA-ENG-POL-FLE;1;2;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;FARMÁCIA;FLEX 8;60;833,17;49990,2;70;FARMÁCIA;139;FARMÁCIA;GRA-FAR-POL-FLE;1;4;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;RADIOLOGIA;FLEX 8;36;683,17;24594,12;194;RADIOLOGIA;388;RADIOLOGIA;GRA-RAD-POL-FLE;1;4;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;CIÊNCIAS BIOLÓGICAS;FLEX 8;48;483,17;23192,16;21;CIÊNCIAS BIOLÓGICAS;24;BIOLOGIA;GRA-CIÊ-POL-FLE;1;3;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;ESTÉTICA E COSMÉTICA;FLEX 8;30;716,5;21495;64;ESTÉTICA E COSMÉTICA;129;ESTÉTICA;GRA-EST-POL-FLE;1;4;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;AUTOMAÇÃO INDUSTRIAL;FLEX 8;48;699,83;33591,84;16;AUTOMAÇÃO INDUSTRIAL;18;AUTOMAÇÃO;GRA-AUT-POL-FLE;1;2;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;FÍSICA;FLEX 8;48;433,17;20792,16;73;FÍSICA;144;FÍSICA;GRA-FÍS-POL-FLE;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO FACITEC;489;POLO PRAIA PITANGUI - EXTREMOZ - RN;20524;QUÍMICA;FLEX 8;48;433,17;20792,16;403;QUÍMICA;381;QUÍMICA;GRA-QUÍ-POL-FLE;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;ADMINISTRAÇÃO;EAD - Ensino à Distância;48;416,5;19992;1;ADMINISTRAÇÃO;1;ADMINISTRAÇÃO DE EMPRESAS;GRA-ADM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;ADMINISTRAÇÃO PÚBLICA;EAD - Ensino à Distância;48;416,5;19992;1;ADMINISTRAÇÃO PÚBLICA;1;ADMINISTRAÇÃO DE EMPRESAS;GRA-ADM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;EAD - Ensino à Distância;30;379,34;11380,2;320;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;657;ANÁLISE DE SISTEMAS ORIENTADOS A OBJETOS;GRA-ANÁ-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;ARTES VISUAIS;EAD - Ensino à Distância;48;402,33;19311,84;12;ARTES VISUAIS;16;ARTES VISUAIS;GRA-ART-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;BANCO DE DADOS;EAD - Ensino à Distância;30;379,34;11380,2;18;BANCO DE DADOS;20;BANCO DE DADOS;GRA-BAN-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIA DE DADOS;EAD - Ensino à Distância;30;379,34;11380,2;18;CIÊNCIA DE DADOS;20;BANCO DE DADOS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS CONTÁBEIS;EAD - Ensino à Distância;48;416,5;19992;44;CIÊNCIAS CONTÁBEIS;38;CIÊNCIAS CONTÁBEIS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS DA COMPUTAÇÃO;EAD - Ensino à Distância;48;755,16;36247,68;29;CIÊNCIAS DA COMPUTAÇÃO;40;CIÊNCIAS EXATAS;GRA-CIÊ-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS DA NATUREZA;EAD - Ensino à Distância;36;402,33;14483,88;21;CIÊNCIAS DA NATUREZA;24;BIOLOGIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS ECONÔMICAS;EAD - Ensino à Distância;48;416,5;19992;53;CIÊNCIAS ECONÔMICAS;82;ECONOMIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS EXATAS;EAD - Ensino à Distância;36;330;11880;29;CIÊNCIAS EXATAS;40;CIÊNCIAS EXATAS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS HUMANAS;EAD - Ensino à Distância;36;416,5;14994;21;CIÊNCIAS HUMANAS;24;BIOLOGIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS POLÍTICAS;EAD - Ensino à Distância;48;379,34;18208,32;167;CIÊNCIAS POLÍTICAS;45;CIÊNCIAS POLÍTICAS;GRA-CIÊ-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;CIÊNCIAS SOCIAIS;EAD - Ensino à Distância;48;416,5;19992;30;CIÊNCIAS SOCIAIS;46;CIÊNCIAS SOCIAIS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;COMÉRCIO EXTERIOR;EAD - Ensino à Distância;24;379,34;9104,16;33;COMÉRCIO EXTERIOR;50;COMÉRCIO EXTERIOR;GRA-COM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;COMPUTAÇÃO - LICENCIATURA;EAD - Ensino à Distância;48;402,33;19311,84;29;COMPUTAÇÃO - LICENCIATURA;40;CIÊNCIAS EXATAS;GRA-COM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;COMUNICAÇÃO INSTITUCIONAL;EAD - Ensino à Distância;24;379,34;9104,16;37;COMUNICAÇÃO INSTITUCIONAL;55;COMUNICAÇÃO INSTITUCIONAL;GRA-COM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;COZINHA CONTEMPORÂNEA;EAD - Ensino à Distância;24;755,16;18123,84;79;COZINHA CONTEMPORÂNEA;149;GASTRONOMIA;GRA-COZ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;DEFESA CIBERNÉTICA;EAD - Ensino à Distância;30;379,34;11380,2;205;DEFESA CIBERNÉTICA;404;SEGURANÇA PRIVADA;GRA-DEF-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;EMPREENDEDORISMO;EAD - Ensino à Distância;24;379,34;9104,16;270;EMPREENDEDORISMO;502;EMPREENDEDORISMO;GRA-EMP-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;ENGENHARIA DE SOFTWARE;EAD - Ensino à Distância;48;755,16;36247,68;62;ENGENHARIA DE SOFTWARE;100;ENGENHARIA;GRA-ENG-POL-EAD;1;2;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;FILOSOFIA - LICENCIATURA;EAD - Ensino à Distância;48;402,33;19311,84;71;FILOSOFIA - LICENCIATURA;141;FILOSOFIA;GRA-FIL-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;FORMACÃO PEDAGÓGICA - PEDAGOGIA;EAD - Ensino à Distância;18;402,33;7241,94;163;FORMACÃO PEDAGÓGICA - PEDAGOGIA;326;PEDAGOGIA;GRA-FOR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GEOGRAFIA - BACHARELADO;EAD - Ensino à Distância;36;402,33;14483,88;80;GEOGRAFIA - BACHARELADO;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GEOGRAFIA - LICENCIATURA;EAD - Ensino à Distância;48;402,33;19311,84;80;GEOGRAFIA - LICENCIATURA;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GEOGRAFIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;402,33;7241,94;80;GEOGRAFIA - SEGUNDA LICENCIATURA;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GERONTOLOGIA - BEM ESTAR E EDUCAÇÃO;EAD - Ensino à Distância;24;379,34;9104,16;292;GERONTOLOGIA - BEM ESTAR E EDUCAÇÃO;630;GERONTOLOGIA;GRA-GER-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO AMBIENTAL;EAD - Ensino à Distância;24;379,34;9104,16;82;GESTÃO AMBIENTAL;153;GESTÃO AMBIENTAL;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO COMERCIAL;EAD - Ensino à Distância;24;379,34;9104,16;84;GESTÃO COMERCIAL;155;GESTÃO COMERCIAL;GRA-GES-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DA PRODUÇÃO INDUSTRIAL;EAD - Ensino à Distância;36;416,5;14994;120;GESTÃO DA PRODUÇÃO INDUSTRIAL;218;GESTÃO INDUSTRIAL;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DA QUALIDADE;EAD - Ensino à Distância;24;379,34;9104,16;99;GESTÃO DA QUALIDADE;182;GESTÃO DE QUALIDADE;GRA-GES-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;EAD - Ensino à Distância;30;379,34;11380,2;218;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;536;TECNOLOGIA DA INFORMAÇÃO;GRA-GES-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DE MÍDIAS DIGITAIS;EAD - Ensino à Distância;24;379,34;9104,16;180;GESTÃO DE MÍDIAS DIGITAIS;362;PRODUÇÃO MULTIMÍDIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DE MÍDIAS SOCIAIS;EAD - Ensino à Distância;30;379,34;11380,2;180;GESTÃO DE MÍDIAS SOCIAIS;362;PRODUÇÃO MULTIMÍDIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DE RECURSOS HUMANOS;EAD - Ensino à Distância;24;379,34;9104,16;195;GESTÃO DE RECURSOS HUMANOS;389;RECURSOS HUMANOS;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DE SEGURANÇA PRIVADA;EAD - Ensino à Distância;24;379,34;9104,16;205;GESTÃO DE SEGURANÇA PRIVADA;404;SEGURANÇA PRIVADA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DE TURISMO;EAD - Ensino à Distância;24;379,34;9104,16;107;GESTÃO DE TURISMO;195;GESTÃO DE TURISMO;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO DESPORTIVA E DE LAZER;EAD - Ensino à Distância;24;379,34;9104,16;109;GESTÃO DESPORTIVA E DE LAZER;198;GESTÃO DESPORTIVA E DE LAZER;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO E EMPREENDEDORISMO;EAD - Ensino à Distância;48;402,33;19311,84;115;GESTÃO E EMPREENDEDORISMO;211;GESTÃO EMPREENDEDORA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO EM E-COMMERCE;EAD - Ensino à Distância;24;379,34;9104,16;243;GESTÃO EM E-COMMERCE;528;SISTEMA DA INFORMAÇÃO;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO FINANCEIRA;EAD - Ensino à Distância;24;379,34;9104,16;364;GESTÃO FINANCEIRA;699;GESTÃO FINANCEIRA, AUDITORIA E CONTROLADORIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO HOSPITALAR;EAD - Ensino à Distância;36;379,34;13656,24;118;GESTÃO HOSPITALAR;216;GESTÃO HOSPITALAR;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;GESTÃO PÚBLICA;EAD - Ensino à Distância;24;379,34;9104,16;123;GESTÃO PÚBLICA;223;GESTÃO PÚBLICA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;HISTÓRIA - BACHARELADO;EAD - Ensino à Distância;36;402,33;14483,88;127;HISTÓRIA - BACHARELADO;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;HISTÓRIA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;402,33;7241,94;127;HISTÓRIA - FORMAÇÃO PEDAGÓGICA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;HISTÓRIA - LICENCIATURA;EAD - Ensino à Distância;48;402,33;19311,84;127;HISTÓRIA - LICENCIATURA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;HISTÓRIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;402,33;7241,94;127;HISTÓRIA - SEGUNDA LICENCIATURA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;INVESTIGAÇÃO FORENSE E PERÍCIA CRIMINAL;EAD - Ensino à Distância;30;379,34;11380,2;293;INVESTIGAÇÃO FORENSE E PERÍCIA CRIMINAL;631;TOXICOLOGIA FORENSE;GRA-INV-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;JOGOS DIGITAIS;EAD - Ensino à Distância;30;379,34;11380,2;131;JOGOS DIGITAIS;258;JOGOS DIGITAIS;GRA-JOG-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;JORNALISMO;EAD - Ensino à Distância;48;416,5;19992;132;JORNALISMO;259;JORNALISMO;GRA-JOR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - ESPANHOL;EAD - Ensino à Distância;48;402,33;19311,84;133;LETRAS - ESPANHOL;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - ESPANHOL - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;402,33;7241,94;133;LETRAS - ESPANHOL - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - ESPANHOL - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;402,33;7241,94;133;LETRAS - ESPANHOL - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - INGLÊS;EAD - Ensino à Distância;48;402,33;19311,84;133;LETRAS - INGLÊS;260;LETRAS;GRA-LET-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - INGLÊS - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;402,33;7241,94;133;LETRAS - INGLÊS - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - INGLÊS - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;402,33;7241,94;133;LETRAS - INGLÊS - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - LIBRAS - LÍNGUA PORTUGUESA;EAD - Ensino à Distância;54;402,33;21725,82;133;LETRAS - LIBRAS - LÍNGUA PORTUGUESA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - LÍNGUA PORTUGUESA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;402,33;7241,94;133;LETRAS - LÍNGUA PORTUGUESA - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - LÍNGUA PORTUGUESA - BACHARELADO;EAD - Ensino à Distância;36;402,33;14483,88;133;LETRAS - LÍNGUA PORTUGUESA - BACHARELADO;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - LÍNGUA PORTUGUESA - LICENCIATURA;EAD - Ensino à Distância;48;402,33;19311,84;133;LETRAS - LÍNGUA PORTUGUESA - LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LETRAS - LÍNGUA PORTUGUESA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;402,33;7241,94;133;LETRAS - LÍNGUA PORTUGUESA - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;LOGÍSTICA;EAD - Ensino à Distância;24;379,34;9104,16;135;LOGÍSTICA;275;LOGÍSTICA;GRA-LOG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;MARKETING;EAD - Ensino à Distância;24;379,34;9104,16;35;MARKETING;497;COMUNICAÇÃO DIGITAL;GRA-MAR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;MARKETING DIGITAL;EAD - Ensino à Distância;24;379,34;9104,16;35;MARKETING DIGITAL;497;COMUNICAÇÃO DIGITAL;GRA-MAR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;MATEMÁTICA;EAD - Ensino à Distância;48;402,33;19311,84;139;MATEMÁTICA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;MATEMÁTICA - BACHARELADO;EAD - Ensino à Distância;36;402,33;14483,88;139;MATEMÁTICA - BACHARELADO;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;MATEMÁTICA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;402,33;7241,94;139;MATEMÁTICA - FORMAÇÃO PEDAGÓGICA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;MATEMÁTICA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;402,33;7241,94;139;MATEMÁTICA - SEGUNDA LICENCIATURA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;MEDIAÇÃO;EAD - Ensino à Distância;30;379,34;11380,2;39;MEDIAÇÃO;56;COMUNICAÇÃO SOCIAL;GRA-MED-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;NEGÓCIOS IMOBILIÁRIOS;EAD - Ensino à Distância;24;330;7920;151;NEGÓCIOS IMOBILIÁRIOS;314;NEGÓCIOS IMOBILIÁRIOS;GRA-NEG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;PEDAGOGIA;EAD - Ensino à Distância;48;402,33;19311,84;163;PEDAGOGIA;326;PEDAGOGIA;GRA-PED-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;ESTÁCIO;491;POLO PRAZERES - JABOATAO DOS GUARARAPES - PE;20525;PEDAGOGIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;402,33;7241,94;163;PEDAGOGIA - SEGUNDA LICENCIATURA;326;PEDAGOGIA;GRA-PED-POL-EAD;1;7;189;;;"";"";
